1	http://dbpedia.org/resource/Toy_Story
2	http://dbpedia.org/resource/Jumanji
3	http://dbpedia.org/resource/Grumpier_Old_Men
4	http://dbpedia.org/resource/Waiting_to_Exhale
5	http://dbpedia.org/resource/Father_of_the_Bride_Part_II
6	http://dbpedia.org/resource/Heat_(1995_film)
7	http://dbpedia.org/resource/Sabrina_(1995_film)
8	http://dbpedia.org/resource/Tom_and_Huck
131082	http://dbpedia.org/resource/Playground_(film)
9	http://dbpedia.org/resource/Sudden_Death_(1995_film)
10	http://dbpedia.org/resource/GoldenEye
131080	http://dbpedia.org/resource/Cinderella_III:_A_Twist_in_Time
11	http://dbpedia.org/resource/The_American_President
12	http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It
13	http://dbpedia.org/resource/Balto_(film)
14	http://dbpedia.org/resource/Nixon_(film)
15	http://dbpedia.org/resource/Cutthroat_Island
16	http://dbpedia.org/resource/Casino_(film)
17	http://dbpedia.org/resource/Sense_and_Sensibility_(film)
65552	http://dbpedia.org/resource/Replicant_(film)
18	http://dbpedia.org/resource/Four_Rooms
131088	http://dbpedia.org/resource/Mädchen,_Mädchen_2_–_Loft_oder_Liebe
19	http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls
20	http://dbpedia.org/resource/Money_Train_(film)
131094	http://dbpedia.org/resource/Rudolph_the_Red-Nosed_Reindeer:_The_Movie
21	http://dbpedia.org/resource/Get_Shorty_(film)
65556	http://dbpedia.org/resource/The_Duel_at_Silver_Creek
22	http://dbpedia.org/resource/Copycat_(film)
131092	http://dbpedia.org/resource/Mickey,_Donald,_Goofy:_The_Three_Musketeers
23	http://dbpedia.org/resource/Assassins_(film)
65558	http://dbpedia.org/resource/The_Recruiter_(2008_film)
24	http://dbpedia.org/resource/Powder_(film)
131098	http://dbpedia.org/resource/Saving_Santa
25	http://dbpedia.org/resource/Leaving_Las_Vegas
26	http://dbpedia.org/resource/Othello_(1995_film)
27	http://dbpedia.org/resource/Now_and_Then_(film)
65562	http://dbpedia.org/resource/Habana_Blues
28	http://dbpedia.org/resource/Persuasion_(1995_film)
131102	http://dbpedia.org/resource/La_Ballade_des_Dalton
29	http://dbpedia.org/resource/The_City_of_Lost_Children
65564	http://dbpedia.org/resource/The_Battle_of_China
30	http://dbpedia.org/resource/Shanghai_Triad
65567	http://dbpedia.org/resource/Passengers_(2008_film)
31	http://dbpedia.org/resource/Dangerous_Minds
32	http://dbpedia.org/resource/12_Monkeys
131106	http://dbpedia.org/resource/Casper's_Haunted_Christmas
33	http://dbpedia.org/resource/Wings_of_Courage
34	http://dbpedia.org/resource/Babe_(film)
131104	http://dbpedia.org/resource/The_Brain_(1969_film)
35	http://dbpedia.org/resource/Carrington_(film)
36	http://dbpedia.org/resource/Dead_Man_Walking_(film)
37	http://dbpedia.org/resource/Across_the_Sea_of_Time
38	http://dbpedia.org/resource/It_Takes_Two_(1995_film)
131108	http://dbpedia.org/resource/The_Fearless_Four_(film)
39	http://dbpedia.org/resource/Clueless_(film)
40	http://dbpedia.org/resource/Cry,_the_Beloved_Country_(1995_film)
65577	http://dbpedia.org/resource/The_Tale_of_Despereaux_(film)
41	http://dbpedia.org/resource/Richard_III_(1995_film)
42	http://dbpedia.org/resource/Dead_Presidents
131112	http://dbpedia.org/resource/Die_Nacht_der_lebenden_Loser
43	http://dbpedia.org/resource/Restoration_(1995_film)
44	http://dbpedia.org/resource/Mortal_Kombat_(film)
45	http://dbpedia.org/resource/To_Die_For
46	http://dbpedia.org/resource/How_to_Make_an_American_Quilt
47	http://dbpedia.org/resource/Seven_(1995_film)
48	http://dbpedia.org/resource/Pocahontas_(1995_film)
65585	http://dbpedia.org/resource/Bride_Wars
49	http://dbpedia.org/resource/When_Night_Is_Falling
50	http://dbpedia.org/resource/The_Usual_Suspects
52	http://dbpedia.org/resource/Mighty_Aphrodite
53	http://dbpedia.org/resource/Lamerica
65588	http://dbpedia.org/resource/The_Gamers:_Dorkness_Rising
54	http://dbpedia.org/resource/The_Big_Green
55	http://dbpedia.org/resource/Georgia_(1995_film)
131130	http://dbpedia.org/resource/Tom_and_Jerry:_A_Nutcracker_Tale
57	http://dbpedia.org/resource/Home_for_the_Holidays_(film)
58	http://dbpedia.org/resource/Il_Postino:_The_Postman
131128	http://dbpedia.org/resource/Flodder_3
59	http://dbpedia.org/resource/The_Confessional
60	http://dbpedia.org/resource/The_Indian_in_the_Cupboard_(film)
61	http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
65596	http://dbpedia.org/resource/Mesrine_(2008_film)
62	http://dbpedia.org/resource/Mr._Holland's_Opus
63	http://dbpedia.org/resource/Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood
64	http://dbpedia.org/resource/Two_If_by_Sea
65601	http://dbpedia.org/resource/My_Bloody_Valentine_3D
